event_id,case_id,event_ts,account_id,user_id,session_id,ip_address,user_agent,model,prompt_category,prompt_text,response_outcome,moderation_label,moderation_score,policy_signal,risk_score,is_synthetic_abuse,analyst_note
case_010_related_6204_005,case_010,2026-05-05T13:40:00,acct_6204,user_6204,sess_case_010_6204_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,mixed,Open-ended senior review: separate true linkage from benign security work. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.94,mixed_evidence,77,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_related_7112_005,case_010,2026-05-05T13:40:00,acct_7112,user_7112,sess_case_010_7112_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,mixed,Open-ended senior review: separate true linkage from benign security work. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.94,mixed_evidence,77,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_target_010,case_010,2026-05-05T13:40:00,acct_9009,user_9009,sess_case_010_9009_1,203.0.113.77,Chrome/125 desktop,gpt-investigator-sim,account_behavior,Resolve conflict between high-risk history and benign-looking current context. Synthetic case theme: Senior investigator simulation.,safe_completion,suspicious,0.86,ambiguous_cluster,73,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_target_011,case_010,2026-05-05T13:44:00,acct_9009,user_9009,sess_case_010_9009_1,203.0.113.77,Chrome/125 desktop,gpt-investigator-sim,policy_review,Prepare a decision memo with caveats and missing evidence. Synthetic case theme: Senior investigator simulation.,safe_completion,likely_policy_violation,0.91,senior_review_required,79,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_related_5107_006,case_010,2026-05-05T13:45:00,acct_5107,user_5107,sess_case_010_5107_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Resolve conflict between high-risk history and benign-looking current context. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,ambiguous_cluster,83,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_related_6204_006,case_010,2026-05-05T13:45:00,acct_6204,user_6204,sess_case_010_6204_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Resolve conflict between high-risk history and benign-looking current context. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,ambiguous_cluster,83,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_related_7112_006,case_010,2026-05-05T13:45:00,acct_7112,user_7112,sess_case_010_7112_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Resolve conflict between high-risk history and benign-looking current context. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,ambiguous_cluster,83,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_target_012,case_010,2026-05-05T13:48:00,acct_9009,user_9009,sess_case_010_9009_1,203.0.113.77,Chrome/125 desktop,gpt-investigator-sim,mixed,Open-ended senior review: separate true linkage from benign security work. Synthetic case theme: Senior investigator simulation.,safe_completion,suspicious,0.82,mixed_evidence,69,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_related_5107_007,case_010,2026-05-05T13:50:00,acct_5107,user_5107,sess_case_010_5107_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_review,Prepare a decision memo with caveats and missing evidence. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,senior_review_required,90,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_related_6204_007,case_010,2026-05-05T13:50:00,acct_6204,user_6204,sess_case_010_6204_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_review,Prepare a decision memo with caveats and missing evidence. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,senior_review_required,90,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_related_7112_007,case_010,2026-05-05T13:50:00,acct_7112,user_7112,sess_case_010_7112_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_review,Prepare a decision memo with caveats and missing evidence. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,senior_review_required,90,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_target_013,case_010,2026-05-05T13:52:00,acct_9009,user_9009,sess_case_010_9009_1,203.0.113.77,Chrome/125 desktop,gpt-investigator-sim,account_behavior,Resolve conflict between high-risk history and benign-looking current context. Synthetic case theme: Senior investigator simulation.,safe_completion,suspicious,0.87,ambiguous_cluster,74,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_related_5107_008,case_010,2026-05-05T13:55:00,acct_5107,user_5107,sess_case_010_5107_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,mixed,Open-ended senior review: separate true linkage from benign security work. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.97,mixed_evidence,80,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_related_6204_008,case_010,2026-05-05T13:55:00,acct_6204,user_6204,sess_case_010_6204_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,mixed,Open-ended senior review: separate true linkage from benign security work. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.97,mixed_evidence,80,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_related_7112_008,case_010,2026-05-05T13:55:00,acct_7112,user_7112,sess_case_010_7112_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,mixed,Open-ended senior review: separate true linkage from benign security work. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.97,mixed_evidence,80,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_target_014,case_010,2026-05-05T13:56:00,acct_9009,user_9009,sess_case_010_9009_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_review,Prepare a decision memo with caveats and missing evidence. Synthetic case theme: Senior investigator simulation.,refused,likely_policy_violation,0.92,senior_review_required,80,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_related_5107_009,case_010,2026-05-05T14:00:00,acct_5107,user_5107,sess_case_010_5107_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Resolve conflict between high-risk history and benign-looking current context. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,ambiguous_cluster,86,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_related_6204_009,case_010,2026-05-05T14:00:00,acct_6204,user_6204,sess_case_010_6204_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Resolve conflict between high-risk history and benign-looking current context. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,ambiguous_cluster,86,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_related_7112_009,case_010,2026-05-05T14:00:00,acct_7112,user_7112,sess_case_010_7112_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Resolve conflict between high-risk history and benign-looking current context. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,ambiguous_cluster,86,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_target_015,case_010,2026-05-05T14:00:00,acct_9009,user_9009,sess_case_010_9009_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,mixed,Open-ended senior review: separate true linkage from benign security work. Synthetic case theme: Senior investigator simulation.,safe_completion,suspicious,0.83,mixed_evidence,70,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_target_016,case_010,2026-05-05T14:04:00,acct_9009,user_9009,sess_case_010_9009_2,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Resolve conflict between high-risk history and benign-looking current context. Synthetic case theme: Senior investigator simulation.,refused,likely_policy_violation,0.88,ambiguous_cluster,75,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_target_017,case_010,2026-05-05T14:08:00,acct_9009,user_9009,sess_case_010_9009_2,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_review,Prepare a decision memo with caveats and missing evidence. Synthetic case theme: Senior investigator simulation.,safe_completion,likely_policy_violation,0.93,senior_review_required,81,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_target_018,case_010,2026-05-05T14:12:00,acct_9009,user_9009,sess_case_010_9009_2,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,mixed,Open-ended senior review: separate true linkage from benign security work. Synthetic case theme: Senior investigator simulation.,safe_completion,suspicious,0.84,mixed_evidence,71,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_target_019,case_010,2026-05-05T14:16:00,acct_9009,user_9009,sess_case_010_9009_2,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Resolve conflict between high-risk history and benign-looking current context. Synthetic case theme: Senior investigator simulation.,safe_completion,likely_policy_violation,0.88,ambiguous_cluster,76,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_target_020,case_010,2026-05-05T14:20:00,acct_9009,user_9009,sess_case_010_9009_2,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_review,Prepare a decision memo with caveats and missing evidence. Synthetic case theme: Senior investigator simulation.,refused,likely_policy_violation,0.93,senior_review_required,82,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_target_021,case_010,2026-05-05T14:24:00,acct_9009,user_9009,sess_case_010_9009_2,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,mixed,Open-ended senior review: separate true linkage from benign security work. Synthetic case theme: Senior investigator simulation.,safe_completion,suspicious,0.85,mixed_evidence,72,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_target_022,case_010,2026-05-05T14:28:00,acct_9009,user_9009,sess_case_010_9009_2,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Resolve conflict between high-risk history and benign-looking current context. Synthetic case theme: Senior investigator simulation.,refused,likely_policy_violation,0.89,ambiguous_cluster,77,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_target_023,case_010,2026-05-05T14:32:00,acct_9009,user_9009,sess_case_010_9009_2,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_review,Prepare a decision memo with caveats and missing evidence. Synthetic case theme: Senior investigator simulation.,safe_completion,likely_policy_violation,0.94,senior_review_required,83,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_target_024,case_010,2026-05-05T14:36:00,acct_9009,user_9009,sess_case_010_9009_3,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,mixed,Open-ended senior review: separate true linkage from benign security work. Synthetic case theme: Senior investigator simulation.,safe_completion,suspicious,0.86,mixed_evidence,73,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_target_025,case_010,2026-05-05T14:40:00,acct_9009,user_9009,sess_case_010_9009_3,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Resolve conflict between high-risk history and benign-looking current context. Synthetic case theme: Senior investigator simulation.,safe_completion,likely_policy_violation,0.9,ambiguous_cluster,78,1,Target account activity. Expected decision: senior review with split outcomes by account.
